ERROR_TYPE,COUNT,PERCENTAGE
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafybeihdwdh25ks5x35f4z6fyjc56w6zpeaqcvxrz2cudqd65ftffxjv4 | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafybeihdwdh25ks5x35f4z6fyjc56w6zpeaqcvxrz2cudqd65ftffxjv4.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafybeihdwdh25ks5x35f4z6fyjc56w6zpeaqcvxrz2cudqd65ftffxjv4 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafybeihdwdh25ks5x35f4z6fyjc56w6zpeaqcvxrz2cudqd65ftffxjv4.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafybeihdwdh25ks5x35f4z6fyjc56w6zpeaqcvxrz2cudqd65ftffxjv4 | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafybeihdwdh25ks5x35f4z6fyjc56w6zpeaqcvxrz2cudqd65ftffxjv4.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihdwdh25ks5x35f4z6fyjc56w6zpeaqcvxrz2cudqd65ftffxjv4 | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafybeihdwdh25ks5x35f4z6fyjc56w6zpeaqcvxrz2cudqd65ftffxjv4.json,1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x2e62ab1f8e388dbdac6e93452d4ea121663f4358/0x0000000000000000000000000000000000000000000000000000000000000001)",1,0.04%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmPW8ZqUbd4ntu7ZgFhbmoZcaGWjSRjYbuwf3jLMEzLUER%3Ffilename%3Dexodus_rare.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmPW8ZqUbd4ntu7ZgFhbmoZcaGWjSRjYbuwf3jLMEzLUER%3Ffilename%3Dexodus_rare.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmPW8ZqUbd4ntu7ZgFhbmoZcaGWjSRjYbuwf3jLMEzLUER%3Ffilename%3Dexodus_rare.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmPW8ZqUbd4ntu7ZgFhbmoZcaGWjSRjYbuwf3jLMEzLUER%3Ffilename%3Dexodus_rare.json,1,0.04%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmZeRn536afYp93YMeUXGAQvXtgMQLRBcGNXoLzZYYF1uv%3Ffilename%3Dfire_normal.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmZeRn536afYp93YMeUXGAQvXtgMQLRBcGNXoLzZYYF1uv%3Ffilename%3Dfire_normal.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmZeRn536afYp93YMeUXGAQvXtgMQLRBcGNXoLzZYYF1uv%3Ffilename%3Dfire_normal.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmZeRn536afYp93YMeUXGAQvXtgMQLRBcGNXoLzZYYF1uv%3Ffilename%3Dfire_normal.json,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBXWG15/1,1,0.04%
"Invalid URI: unsupported scheme in '{\""name\"":\""AAA\"",\""description\"":\""AAA NFT\"",\""image\"":\""https://flap.sh/_next/image?url=https%3A%2F%2Fflap.mypinata.cloud%2Fipfs%2Fbafkreidntcregd5vuufawgsmrr3m3mmqltuxxmglwshyym5uzsncs3kbam&w=128&q=75&dpl=dpl_AC3mW9EMLTUFhCEMRp7diVioEJGZ\""}'",1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x30550533611726e8eec5492dacc9e8bf2f46ae85/0x0000000000000000000000000000000000000000000000000000000000000001)",1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xa8652660a9bc7f4bf7f5efcb26fe2c2da72284c5/0x0000000000000000000000000000000000000000000000000000000000000001)",1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x4c3bbfcbf3ea08fa1cd334fee8de0bb365601e40/0x71dc205166cdb38c83eb9d1e90a0b11f4e780f3b000000000000060000000001)",1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0xcafb158eda885e3f3080f3d62a8ae0f59b871311/0x71dc205166cdb38c83eb9d1e90a0b11f4e780f3b000000000000030000000001)",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='nft.pikainfinity.com', port=443): Max retries exceeded with url: /land/1 (Caused by NameResolutionError(""HTTPSConnection(host='nft.pikainfinity.com', port=443): Failed to resolve 'nft.pikainfinity.com' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: http://38.190.210.115/nft/genesis.json,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: http://38.190.210.115/nft/cofounder.json,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://app.wesendit.io/api/nodeMetadata/1/,1,0.04%
No URI found on contract (even with exact ID) — Last revert/error: ('execution reverted: DexRoy: Contract does not accept ETH: 0x08c379a00000000000000000000000000000000000000000000000000000000000000020000000000000000000000000000000000000000000000000000000000000002444,1,0.04%
"[ipfs_gateway] Server returned HTML instead of JSON (from http://127.0.0.1:8080/ipfs/QmULGvth4ES8nfwcrkA5iyJFgbvsVLUpmaLiA5WKrGcieq/): '<!DOCTYPE html>  <html lang=""en""> <head>   <meta charset=""utf-8"" />   <meta name=""description"" content=""A directory of content-addressed files hosted on IPFS."">   <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">   <link rel=""shortcut icon"" href=""data:image/x-icon;base64,AAABAAE' | [ipfs_gateway_json] Network Error: 404 Client Error: Not Found for url: http://127.0.0.1:8080/ipfs/QmULGvth4ES8nfwcrkA5iyJFgbvsVLUpmaLiA5WKrGcieq/.json | [ipfs_gateway] Server returned HTML instead of JSON (from https://ipfs.io/ipfs/QmULGvth4ES8nfwcrkA5iyJFgbvsVLUpmaLiA5WKrGcieq/): '<!DOCTYPE html>  <html lang=""en""> <head>   <meta charset=""utf-8"" />   <meta name=""description"" content=""A directory of content-addressed files hosted on IPFS."">   <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">   <link rel=""shortcut icon"" href=""data:image/x-icon;base64,AAABAAE' | [ipfs_gateway_json] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Server returned HTML instead of JSON (from https://bafybeiczbv7m3w52tbhhgis4pqn37t4stmazo25afn7nhxebss6ipbezly.ipfs.dweb.link/): '<!DOCTYPE html>  <html lang=""en""> <head>   <meta charset=""utf-8"" />   <meta name=""description"" content=""A directory of content-addressed files hosted on IPFS."">   <meta name=""viewport"" content=""width=device-width, initial-scale=1.0"">   <link rel=""shortcut icon"" href=""data:image/x-icon;base64,AAABAAE' | [ipfs_gateway_json] Network Error: 404 Client Error: Not Found for url: https://bafybeiczbv7m3w52tbhhgis4pqn37t4stmazo25afn7nhxebss6ipbezly.ipfs.dweb.link/.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmULGvth4ES8nfwcrkA5iyJFgbvsVLUpmaLiA5WKrGcieq/ | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmULGvth4ES8nfwcrkA5iyJFgbvsVLUpmaLiA5WKrGcieq/.json",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='jojo.fun', port=443): Max retries exceeded with url: /nftlib/bounty/1/2.json (Caused by NameResolutionError(""HTTPSConnection(host='jojo.fun', port=443): Failed to resolve 'jojo.fun' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 403 Client Error: Forbidden for url: https://xperiend.nyc3.digitaloceanspaces.com/699cbc86f62640d1bb28a41c/1.json,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://www.reliquex.com/api/metadata/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x8da1fdb99c49898c666846249f392c4dc8925b9d/0x85ae1e9c7362379d920676fed874e46d5aeee9a9000000000001290000000001)",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='deswap.capital', port=443): Max retries exceeded with url: /api2/meta/1582 (Caused by NameResolutionError(""HTTPSConnection(host='deswap.capital', port=443): Failed to resolve 'deswap.capital' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Server returned an empty body (HTTP 200, from https://www.okx.com/priapi/v1/nft/metadata/56/0x62a400f7db5cf996efb990d52477096802a35b9c/0x47e75cfb1b594eea586ed67cfb868b70354be5760000000000030d0000000001)",1,0.04%
[http] Network Error: 403 Client Error: Forbidden for url: https://d2x9yynu7r2rki.cloudfront.net/ipfs-meta/53/,1,0.04%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/3d4cae9b964c4ca58381230cec02463a): '{""name"":""X-PASS Bronze Pass"",""symbol"":""XBRP"",""description"":""한정 수량으로 발행되는 X-PASS 공식 프리미엄 멤버십 NFT입니다.\r\n1년간 공연 티켓 혜택과 멤버 전용 리워드를 누릴 수 있는 특별한 멤버십입니다.\r\n\r\nA limited-edition official X-PASS Premium Membership NFT.\r\nReceive one year of performance ticket privileges and exclusive member-only rewards.'",1,0.04%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/5fb55167212f4ce0b0ac8845cfb06ca4): '{""name"":""X-PASS Silver Pass"",""symbol"":""XSP"",""description"":""한정 수량으로 발행되는 X-PASS 공식 프리미엄 멤버십 NFT입니다.\r\n1년간 공연 티켓 혜택과 멤버 전용 리워드를 누릴 수 있는 특별한 멤버십입니다.\r\n\r\nA limited-edition official X-PASS Premium Membership NFT.\r\nReceive one year of performance ticket privileges and exclusive member-only rewards.""'",1,0.04%
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafybeie2o4qs5hujkd54zwyf6je7kswlhfj4kjkn35i23lwt5fkyc24vji.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmYjcrUYH9v99rM418per4uUnayE8UnYj97PD2xCvCjTJh/1.json",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.treasureland.market', port=443): Max retries exceeded with url: /v2/lazy_mint/464498069605095579154338222462165716136860349065 (Caused by NameResolutionError(""HTTPSConnection(host='api.treasureland.market', port=443): Failed to resolve 'api.treasureland.market' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/7dd61c4cb8ac482a8b41c93c92e9499d): '{""name"":""X-PASS Gold Pass"",""symbol"":""XGP"",""description"":""한정 수량으로 발행되는 X-PASS 공식 프리미엄 멤버십 NFT입니다.\r\n1년간 공연 티켓 혜택과 멤버 전용 리워드를 누릴 수 있는 특별한 멤버십입니다.\r\n\r\nA limited-edition official X-PASS Premium Membership NFT.\r\nReceive one year of performance ticket privileges and exclusive member-only rewards."",""'",1,0.04%
"[http] Server returned HTML instead of JSON (from https://api-ticket.x-pass.io/v1/nft/metadata/52bb4cd439b344479b859d7928217396): '{""name"":""X-PASS Black Pass"",""symbol"":""XBP"",""description"":""한정 수량으로 발행되는 X-PASS 공식 프리미엄 멤버십 NFT입니다.\r\n1년간 공연 티켓 혜택과 멤버 전용 리워드를 누릴 수 있는 특별한 멤버십입니다.\r\n\r\nA limited-edition official X-PASS Premium Membership NFT.\r\nReceive one year of performance ticket privileges and exclusive member-only rewards."",'",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='icastle.io', port=443): Max retries exceeded with url: /nft/coupon/1.json (Caused by NameResolutionError(""HTTPSConnection(host='icastle.io', port=443): Failed to resolve 'icastle.io' ([Errno -5] No address associated with hostname)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/ASTRNTN/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBVP/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/VALENTINE/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/TOONS/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/FOREVERSKILLSPREMIUM/1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='tokens.cukies.world', port=443): Max retries exceeded with url: /token/ (Caused by NameResolutionError(""HTTPSConnection(host='tokens.cukies.world', port=443): Failed to resolve 'tokens.cukies.world' ([Errno -5] No address associated with hostname)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://chromia.net/oe/bsc/0x8815fae8feb5e1b2f8a6c7c948d9fd1866e07a4f/1101013,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='nft.agoraweb3', port=443): Max retries exceeded with url: /agora.json (Caused by NameResolutionError(""HTTPSConnection(host='nft.agoraweb3', port=443): Failed to resolve 'nft.agoraweb3' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='muyucoint.com', port=443): Max retries exceeded with url: /nft-cert/af6806b4-ee48-4602-87f2-0b0b4f30e1ba.json (Caused by NameResolutionError(""HTTPSConnection(host='muyucoint.com', port=443): Failed to resolve 'muyucoint.com' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='muyucoint.com', port=443): Max retries exceeded with url: /nft-cert/9c919ed5-420d-4067-affe-ecdd736cc21d.json (Caused by NameResolutionError(""HTTPSConnection(host='muyucoint.com', port=443): Failed to resolve 'muyucoint.com' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='data.metanetint.xyz', port=443): Max retries exceeded with url: /json/1.json (Caused by NameResolutionError(""HTTPSConnection(host='data.metanetint.xyz', port=443): Failed to resolve 'data.metanetint.xyz' ([Errno -2] Name or service not known)""))",1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='assets.metaverser.me', port=443): Max retries exceeded with url: /Items/token-1.json (Caused by ConnectTimeoutError(<HTTPSConnection(host='assets.metaverser.me', port=443) at 0x7f32568979d0>, 'Connection to assets.metaverser.me timed out. (connect timeout=8)'))",1,0.04%
Invalid URI: unsupported scheme in 'ipfs/Qmco8Mzc14X7BCBerzEMg6BrHqj9jacff1t66pLj1TFH31/1.json',1,0.04%
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/QmcC6Yb8fQfeX8eZcwqt8QunWArvTtmRMFT281brCrowpe.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/QmcC6Yb8fQfeX8eZcwqt8QunWArvTtmRMFT281brCrowpe.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafybeign2kndtgzqmof6al5zg62wply426my6i5rekqmpb23zbrc6i4sym.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/QmcC6Yb8fQfeX8eZcwqt8QunWArvTtmRMFT281brCrowpe.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmcC6Yb8fQfeX8eZcwqt8QunWArvTtmRMFT281brCrowpe | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/QmcC6Yb8fQfeX8eZcwqt8QunWArvTtmRMFT281brCrowpe.json",1,0.04%
[ipfs_gateway] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/gembots/genesis/whalewatch | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/gembots/genesis/whalewatch.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/gembots/genesis/whalewatch | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/gembots/genesis/whalewatch.json | [ipfs_gateway] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/gembots/genesis/whalewatch | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/gembots/genesis/whalewatch.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/gembots/genesis/whalewatch | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/gembots/genesis/whalewatch.json,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BICASSO/1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='marketplace.cybercat.world', port=443): Read timed out. (read timeout=8)",1,0.04%
Invalid URI: unsupported scheme in 'Cleric94060509344974527580442290189585478339241802355559561127087937432077349168365',1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/LMA/1,1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/KOALA/1,1,0.04%
"[http] Network Error: HTTPSConnectionPool(host='api.shll.run', port=443): Max retries exceeded with url: /api/metadata/0 (Caused by NameResolutionError(""HTTPSConnection(host='api.shll.run', port=443): Failed to resolve 'api.shll.run' ([Errno -2] Name or service not known)""))",1,0.04%
[http] Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBTOPGOAL2/1,1,0.04%
"[ipfs_gateway] Network Error: HTTPConnectionPool(host='127.0.0.1', port=8080): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 400 Client Error: Bad Request for url: http://127.0.0.1:8080/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='ipfs.io', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://ipfs.io/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.json | [ipfs_gateway] Network Error: HTTPSConnectionPool(host='bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.ipfs.dweb.link', port=443): Read timed out. (read timeout=5) | [ipfs_gateway_json] Network Error: 500 Server Error: Internal Server Error for url: https://dweb.link/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.json | [ipfs_gateway] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu | [ipfs_gateway_json] Network Error: 429 Client Error: Too Many Requests for url: https://gateway.pinata.cloud/ipfs/bafkreigt5eeuo3cymrqziz22ltjq7up5nyuzexkxlxclylzd5chtyfyzhu.json",1,0.04%
