ERROR_TYPE,COUNT,PERCENTAGE
Network Error: 404 Client Error: Not Found for url: https://cryptohub-api.claude-model.com/uploads/nft/1775527158374_n822rvx5f8b.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBALPINEPB/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xaddbd395889b222b13cbf572b01a0ea5c0ff1097/,1,0.03%
"Network Error: HTTPSConnectionPool(host='app.api.30sec.net', port=443): Max retries exceeded with url: /v1/finance/Nft/The20thCenturyChairEnthusiast/1 (Caused by NewConnectionError(""HTTPSConnection(host='app.api.30sec.net', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/OMGZPL/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://www.blockair.io/metadata/souvenirs/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.tinyworlds.io', port=443): Max retries exceeded with url: /metadata/0000000000000000000000000000000000000000000000000000000000000001.json (Caused by NameResolutionError(""HTTPSConnection(host='api.tinyworlds.io', port=443): Failed to resolve 'api.tinyworlds.io' ([Errno -3] Temporary failure in name resolution)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://www.creoplay.app/nft/2/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BAVOVNJA/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.fun/api/sbt/metadata/0x25fe0817aA4C8D65978bBb78C84c5c8d347A57dc/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='resource.metastrike.io', port=443): Max retries exceeded with url: /mts/1 (Caused by NameResolutionError(""HTTPSConnection(host='resource.metastrike.io', port=443): Failed to resolve 'resource.metastrike.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/EB/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.fun/api/sbt/metadata/0x5bf23dD0E8e3f089A4bE8873929BbadCC8C4E2d0/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='img.momoworld.io', port=443): Max retries exceeded with url: /mini_avatar_ori_ (Caused by NameResolutionError(""HTTPSConnection(host='img.momoworld.io', port=443): Failed to resolve 'img.momoworld.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.fun/api/sbt/metadata/0x3CF15Bb8dcad0DBcEf5b942e26Ee3a1E43629cF1/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.lulumart.xyz', port=443): Max retries exceeded with url: /series/21320385102/token/ (Caused by NameResolutionError(""HTTPSConnection(host='api.lulumart.xyz', port=443): Failed to resolve 'api.lulumart.xyz' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/CYBERWOLFS/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/MANGMI/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.center/api/sbt/metadata/0x44E836cD43B006e5B4159B15dA5993E9705D09f5/0,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.center/api/sbt/metadata/0x58011E5B0e41F9D7178e5a1198f12467C7410971,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.center/api/sbt/metadata/0x8CAE6405853161623a42cbdf5982F0E9365B1AB2,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.lulumart.xyz', port=443): Max retries exceeded with url: /series/21320385101/token/ (Caused by NameResolutionError(""HTTPSConnection(host='api.lulumart.xyz', port=443): Failed to resolve 'api.lulumart.xyz' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.center/api/sbt/metadata/0xF1022928B9F27Efad6ef7E2664eDf35105B4e30B,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.hodlmeme.io', port=443): Max retries exceeded with url: /ob-nft/1 (Caused by NameResolutionError(""HTTPSConnection(host='api.hodlmeme.io', port=443): Failed to resolve 'api.hodlmeme.io' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='prediction.market', port=443): Max retries exceeded with url: /ct/0000000000000000000000000000000000000000000000000000000000000001 (Caused by ConnectTimeoutError(<HTTPSConnection(host='prediction.market', port=443) at 0x7f6290927610>, 'Connection to prediction.market timed out. (connect timeout=15)'))",1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.lacucina.io', port=443): Max retries exceeded with url: /taliens/56/metadata/ (Caused by NameResolutionError(""HTTPSConnection(host='nft.lacucina.io', port=443): Failed to resolve 'nft.lacucina.io' ([Errno -5] No address associated with hostname)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='satoshitcoin.com', port=443): Max retries exceeded with url: /nfts/0000000000000000000000000000000000000000000000000000000000000001.json (Caused by NameResolutionError(""HTTPSConnection(host='satoshitcoin.com', port=443): Failed to resolve 'satoshitcoin.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: The specified blob does not exist. for url: https://miaclipstorage.blob.core.windows.net/metadata/apy-35/,1,0.03%
Network Error: 404 Client Error: The specified blob does not exist. for url: https://miaclipstorage.blob.core.windows.net/metadata/apy-15/,1,0.03%
Network Error: 404 Client Error: The specified blob does not exist. for url: https://miaclipstorage.blob.core.windows.net/metadata/apy-10/,1,0.03%
Network Error: 404 Client Error: The specified blob does not exist. for url: https://miaclipstorage.blob.core.windows.net/metadata/apy-5/,1,0.03%
"Network Error: HTTPSConnectionPool(host='api-bsc.binemon.io', port=443): Max retries exceeded with url: /api/gems/metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='api-bsc.binemon.io', port=443): Failed to resolve 'api-bsc.binemon.io' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xf086f410514f427ce148edfa563368d60cd2992c/,1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.bnbaigo.com', port=443): Max retries exceeded with url: /tokens/1.json (Caused by NameResolutionError(""HTTPSConnection(host='nft.bnbaigo.com', port=443): Failed to resolve 'nft.bnbaigo.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='meta.defihorse.com', port=443): Max retries exceeded with url: /1 (Caused by NameResolutionError(""HTTPSConnection(host='meta.defihorse.com', port=443): Failed to resolve 'meta.defihorse.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: http://43.134.14.241/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.03%
"Network Error: HTTPSConnectionPool(host='alc.wkbtc.net', port=443): Max retries exceeded with url: /1.jpeg (Caused by ConnectTimeoutError(<HTTPSConnection(host='alc.wkbtc.net', port=443) at 0x7f62908d2ad0>, 'Connection to alc.wkbtc.net timed out. (connect timeout=15)'))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://service.faraland.io/api/material/nft/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x78eb329a395f19a44fcb4256baf64e92d23e7c76/,1,0.03%
"Network Error: HTTPSConnectionPool(host='prediction.market', port=443): Max retries exceeded with url: /ct/0000000000000000000000000000000000000000000000000000000000000001 (Caused by ConnectTimeoutError(<HTTPSConnection(host='prediction.market', port=443) at 0x7f62908d2990>, 'Connection to prediction.market timed out. (connect timeout=15)'))",1,0.03%
"Network Error: HTTPSConnectionPool(host='game2.summonersarena.io', port=443): Max retries exceeded with url: /hero/v1/stat/nft1 (Caused by NameResolutionError(""HTTPSConnection(host='game2.summonersarena.io', port=443): Failed to resolve 'game2.summonersarena.io' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='metadata.qorpo.world', port=443): Max retries exceeded with url: /contract/aneemate.json (Caused by NameResolutionError(""HTTPSConnection(host='metadata.qorpo.world', port=443): Failed to resolve 'metadata.qorpo.world' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BETH/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BROCK/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://yooshi.io/nft-meta/yooshi/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://yooshi.io/nft-meta/dxctcrystal/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.center/api/sbt/metadata/0xF65CcAa0fe04AD1215355fC00E44535E6AA67a05,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.center/api/sbt/metadata/0x1e4D67C4eeB8726D6f7E37FA3Ee9770CDDe60771,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api.rebate.center/api/sbt/metadata/0x363a252964e6FeEe19E96B080ccd69d4419Eda25,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://mist.game/data/nfts/witch_hunter.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://mist.game/data/nfts/crusader.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://mist.game/data/nfts/enchanter.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xbcf56492b94c0a03469cf0d5b968da690f683abc/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x63fc6419e693ef8674041a90c521bc54225b4683/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x3449b9f31e177fdec695190c98ff2ab7bbdb55c1/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://api-zone2.heroestd.com/bounty/silver/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://sprdapp.19ceshi.com/0000000000000000000000000000000000000000000000000000000000000001.json,1,0.03%
"Network Error: HTTPSConnectionPool(host='ghlenvxgqyjytgfpzuuh.supabase.co', port=443): Max retries exceeded with url: /storage/v1/object/public/trump/prenft.json (Caused by NameResolutionError(""HTTPSConnection(host='ghlenvxgqyjytgfpzuuh.supabase.co', port=443): Failed to resolve 'ghlenvxgqyjytgfpzuuh.supabase.co' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='server.myth.art', port=443): Max retries exceeded with url: /contract (Caused by NameResolutionError(""HTTPSConnection(host='server.myth.art', port=443): Failed to resolve 'server.myth.art' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xc114f94a1f6f41418085a90a3001426aad9a7a4f/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0xaf6f971ae7c0789727c60069dcc73c3d9938fb91/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://graphigo.prd.galaxy.eco/metadata/0x0a79f7bcc0ca724a6609e40cd8e8d0134762021a/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://nft.japanworld.co.jp/meta/0xe6f49199d88d36f7ecb920dda08a14a74bc68258/,1,0.03%
"Network Error: HTTPSConnectionPool(host='www.squidworld.link', port=443): Max retries exceeded with url: /heroes/ (Caused by NameResolutionError(""HTTPSConnection(host='www.squidworld.link', port=443): Failed to resolve 'www.squidworld.link' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://static.highongrowth.xyz/erc1155-metadata-v1/56/1.json,1,0.03%
Network Error: 404 Client Error: Not Found for url: http://56.155.32.169/nft/metadata/106,1,0.03%
Network Error: 404 Client Error: Not Found for url: http://56.155.32.169/nft/metadata/105,1,0.03%
"Network Error: HTTPConnectionPool(host='104.225.152.81', port=39598): Max retries exceeded with url: /getnft?id=1 (Caused by NewConnectionError(""HTTPConnection(host='104.225.152.81', port=39598): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://www.agent-fi.ai/asset/images/logo/,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://triplepropagateopen.com/399_info_json/node0.json,1,0.03%
"Network Error: HTTPSConnectionPool(host='prediction.market', port=443): Max retries exceeded with url: /ct/0000000000000000000000000000000000000000000000000000000000000001 (Caused by ConnectTimeoutError(<HTTPSConnection(host='prediction.market', port=443) at 0x7f6290927750>, 'Connection to prediction.market timed out. (connect timeout=15)'))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/DELPOTRO/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBDELPOTRO/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBMLBB/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='api.avengersnft.com', port=443): Max retries exceeded with url: /api/v1/nft/anft/metadata/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='api.avengersnft.com', port=443) at 0x7f62908d3390>, 'Connection to api.avengersnft.com timed out. (connect timeout=15)'))",1,0.03%
"Network Error: HTTPSConnectionPool(host='app.api.30sec.net', port=443): Max retries exceeded with url: /v1/finance/Nft/ScandinavianConnoisseur/1 (Caused by NewConnectionError(""HTTPSConnection(host='app.api.30sec.net', port=443): Failed to establish a new connection: [Errno 111] Connection refused""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: http://56.155.32.169/nft/metadata/102,1,0.03%
"Network Error: HTTPSConnectionPool(host='app.avengersnft.com', port=443): Max retries exceeded with url: /api/v1/nft/metadata/ (Caused by ConnectTimeoutError(<HTTPSConnection(host='app.avengersnft.com', port=443) at 0x7f62908d2ad0>, 'Connection to app.avengersnft.com timed out. (connect timeout=15)'))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://bscpanda.com/img/tiejun.webp1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBUKRAINEP/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://cryptopia.network/nft/1.json,1,0.03%
"Network Error: HTTPSConnectionPool(host='nft.bscsimp.com', port=443): Max retries exceeded with url: /tokens/1.json (Caused by NameResolutionError(""HTTPSConnection(host='nft.bscsimp.com', port=443): Failed to resolve 'nft.bscsimp.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='panel.digxe.com', port=443): Max retries exceeded with url: /uploads/nft-1774123687342-prqji0g.json (Caused by NameResolutionError(""HTTPSConnection(host='panel.digxe.com', port=443): Failed to resolve 'panel.digxe.com' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/SANAULLAH/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='metadata.pokvault.xyz', port=443): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPSConnection(host='metadata.pokvault.xyz', port=443): Failed to resolve 'metadata.pokvault.xyz' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='maker.xnova.network', port=443): Max retries exceeded with url: /uploads/nft-1774045058882-nxyxv9k.json (Caused by NameResolutionError(""HTTPSConnection(host='maker.xnova.network', port=443): Failed to resolve 'maker.xnova.network' ([Errno -2] Name or service not known)""))",1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/BMBBUNNYPARK/1,1,0.03%
Network Error: 404 Client Error: Not Found for url: https://public.nftstatic.com/static/nft/BSC/ELON/1,1,0.03%
"Network Error: HTTPSConnectionPool(host='test.aster-club.com', port=443): Max retries exceeded with url: /nftimg/0 (Caused by NameResolutionError(""HTTPSConnection(host='test.aster-club.com', port=443): Failed to resolve 'test.aster-club.com' ([Errno -2] Name or service not known)""))",1,0.03%
"Network Error: HTTPSConnectionPool(host='www.workwars.games', port=443): Max retries exceeded with url: /api/nft/metadata/1 (Caused by NameResolutionError(""HTTPSConnection(host='www.workwars.games', port=443): Failed to resolve 'www.workwars.games' ([Errno -2] Name or service not known)""))",1,0.03%
