uri,error,response_status,content_type,is_ipfs_url,metadata,is_ipfs_second_url,img_field,second_response_status,perc_hash_32,perc_hash_64,image_error,metadata_error,extra_fields,response_time,second_url,response_2_time
https://gateway.pinata.cloud/ipfs/QmfFdDsgFfBq3WFxXiy2GCxB9C68uVMkY5XopqT3aTMCuY,,200,application/json,True,True,True,True,200,d1b70bc0c348d2643fc0f42f94b72cdb665f43d04e3c372424b12c4fe2c35b93c34cb49d133c8cec9b66cbf08ce70d99993d3ccfc998f2740cc3cb3f639f8c33e29b34f4266663c8360ccb33b931bc363664d8d399e7c38b7133874c678f08f08cc707339d9a360fcc983c6ed8dcb1b0b258f1933361c662636787210d271d37,d1b70bc0760da17ac348d264c8624ccc3fc0f42fc9f85e8594b72cdb338db333665f43d03e0fc17a4e3c3724cc3a4ccc24b12c4f72f4bf2de2c35b9337993333c34cb49d8b72d4c4133c8c6c59ccc9bc9b62cbf09c37235a8ce70d99b43d9a40993d3ccf60dcd5b5c998f274ce366c8d0cc3c33fc6e4ce64638f8c3368c8f374e29b34f4bd27cdfb266663c8f63349da360ccb334cd8332cb131bc3639a4e6313664d8d36370cc9799e7c38b14c9b36c7133874c9db7614c678f08f0db7cc9938cc70733ccc99b279d1a360f2cf26cc9cc983c6c70ccc691d8ccb1b0c383b236b258f193862589623361c6623c7e0fc163678321e8e3718d0d271d3723ccd3269cc6cc36331c4e6562363cccbe33ccd8d9b338dc97e3b05e8cc963f0dc9e3707664869c1f11c4db1d9c9870b6368cde60c67623c8f9396c54ccc9e3c3b3b5a5b9998cf3664cde976373618e4dca62790e4ced87333d6ce1ba33371e7c1d9e62d33136983236785e0646e279a372759c2603330cc9b266b5b19919e18c63721b826e4b336ccd8973164ccda79c0d8dc67c99bc9fb2323d9a4666763659d8d0b96da4c4c61c8cf635ad999b466332ccc712665acde96a43c079cdc9c9e48d2729c9b333667334cc9b433274bd967894d93cc8d998e672368db635273398663226c4f60788dc0d83f0724cda6379264bc36933e13919b06f0f39cccc9c8994ecacd,,,,1.9287500381469727,http://127.0.0.1:8080/ipfs/QmWSxKifRWWa5n2H8b7Gm3Bk6vnUqb2jhJZVXm2LWDWb5s,3.9793801307678223
https://gateway.pinata.cloud/ipfs/QmfFdDsgFfBq3WFxXiy2GCxB9C68uVMkY5XopqT3aTMCuY,,200,application/json,True,True,True,True,200,d1b70bc0c348d2643fc0f42f94b72cdb665f43d04e3c372424b12c4fe2c35b93c34cb49d133c8cec9b66cbf08ce70d99993d3ccfc998f2740cc3cb3f639f8c33e29b34f4266663c8360ccb33b931bc363664d8d399e7c38b7133874c678f08f08cc707339d9a360fcc983c6ed8dcb1b0b258f1933361c662636787210d271d37,d1b70bc0760da17ac348d264c8624ccc3fc0f42fc9f85e8594b72cdb338db333665f43d03e0fc17a4e3c3724cc3a4ccc24b12c4f72f4bf2de2c35b9337993333c34cb49d8b72d4c4133c8c6c59ccc9bc9b62cbf09c37235a8ce70d99b43d9a40993d3ccf60dcd5b5c998f274ce366c8d0cc3c33fc6e4ce64638f8c3368c8f374e29b34f4bd27cdfb266663c8f63349da360ccb334cd8332cb131bc3639a4e6313664d8d36370cc9799e7c38b14c9b36c7133874c9db7614c678f08f0db7cc9938cc70733ccc99b279d1a360f2cf26cc9cc983c6c70ccc691d8ccb1b0c383b236b258f193862589623361c6623c7e0fc163678321e8e3718d0d271d3723ccd3269cc6cc36331c4e6562363cccbe33ccd8d9b338dc97e3b05e8cc963f0dc9e3707664869c1f11c4db1d9c9870b6368cde60c67623c8f9396c54ccc9e3c3b3b5a5b9998cf3664cde976373618e4dca62790e4ced87333d6ce1ba33371e7c1d9e62d33136983236785e0646e279a372759c2603330cc9b266b5b19919e18c63721b826e4b336ccd8973164ccda79c0d8dc67c99bc9fb2323d9a4666763659d8d0b96da4c4c61c8cf635ad999b466332ccc712665acde96a43c079cdc9c9e48d2729c9b333667334cc9b433274bd967894d93cc8d998e672368db635273398663226c4f60788dc0d83f0724cda6379264bc36933e13919b06f0f39cccc9c8994ecacd,,,,0.07207083702087402,http://127.0.0.1:8080/ipfs/QmWSxKifRWWa5n2H8b7Gm3Bk6vnUqb2jhJZVXm2LWDWb5s,53.12246799468994
QmeKiG3tcbVhThZ9WNSvXJtW9363UpzKNCUeopNg2fHhCU,QmeKiG3tcbVhThZ9WNSvXJtW9363UpzKNCUeopNg2fHhCU,,,,,,,,,,,,,,,
https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/aab1b4661e7499d3f069eca2d05fda3a,,403,application/xml,False,,,,,,,,other content/parsing failed,,3.8968515396118164,,
https://micro3-metadata-mainnet.s3.ap-southeast-1.amazonaws.com/8c2bced00d77328c073621b387fe0a8e,,403,application/xml,False,,,,,,,,other content/parsing failed,,3.911068916320801,,
ipfs://QmSfrbxczuA57ZTLixN5Lf6nvHYH7Zz4TXWSfsa5k5AHo8/1,,200,application/json,True,True,True,True,200,f91b817a1b4bb53236646e855ab17ea55bb13e85360f07b0c39b5ae1e1bbb65c2666e51ac350f2b71db1f7a4885eac5cf41f804d7a6147b126647af381d94ac3f953e594b62d60bb5f991d921ea40dbe26644ec6d2fc5e80899b91b14bd1391366666f422f63ee05f05f817ae41ea17e5aa05ea13fa41fa85ae05e0203a03fa1,f91b817a8d8df8951b4bb532ff01b81136646e853272075a5ab17ea5c4bea76e5bb13e8548d80fc0360f07b07e27d03fc39b5ae1cd08b56ae1bbb65c8dc81db12666e51ab7722191c750f2b7237626e41db1f7a4fc87c06f885eac5cc851a91ff41f804dc885f89d7a2147b132b55a8126647af3377627e181d94acbe80fa56ef953e594e8db9758b62d60bb742bd4ad5f991d9205f815e85ea40dbe4cd89f9126664ec6657227ebd2fc5e805c066466899b91b1588d589d4bd139138d9d899966666f42b932b5522f63ee05d8b6466ef05f817a03f44ab5e41ea17e2736f8175aa05ea156b41fc23fa41fa9512a1fa55ae05e02a543977203a03fa1de88dbd8e852c0fdd8ad42ad6c2fc57e13622746675e85613323a23e81b74adf22ed5d89d81bb746ec5c8dd1e10ff0afc08fc1dd6ae07f88f803e62c90f2a15c2560a6b22776023307a509933f60e5851ab162e69999914cccdc8ec4d81d3d70e48d98996666c21b3322712b1e60774231762374d989d88c8c9c9d18f87a2f01f90fa16a27e2c1fb353227f04fa17e1762fc0bf8603f60ccbf57f85ff01fa0764ab57a251ee05fb943e81da957805e89ff46ad48a57ab56d6e85fa8fe01fa17e959891bb9958b9013a372257ed5b817e22e646ec5aa552bfc1de8dc856b05ec14c09f9159ab3422675ab17aa1fa17f94a1529f52e95aa5a53e376236f81e8448dc0fc0ad,,,,0.021102190017700195,http://127.0.0.1:8080/ipfs/bafkreiea4typgk7uh3exwmvlgov3o5eitpyyj75z2tvlgk6zqvjkrjtiby,0.018474578857421875
https://micro3-metadata-mainnet.s3.amazonaws.com/07932ff79ee730820afcb2fb2185a76c,,403,application/xml,False,,,,,,,,other content/parsing failed,,17.74499225616455,,
http://56.155.32.169/nft/metadata/105,timeout_or_conn_err: ,,,,,,,,,,,,,,,
ipfs://QmVr31a241UABimjTVcPJEhmd6XQsUbfnp4hBLzNSnCaj9,,200,image/jpeg,True,False,,,200,914115aad163af8c4c2fa85466d5d857606acbe5cbe7e4f0269627c9365a63e35bf8eab5799cd81d363c9b492c7949066cf2763c59d674a939986d23a789da963d1cd0799a94f141189625620f270c348787965a3465be9e986b4c96dbc1e96278690b659e0e52cd96849a99b6748578b663c9a765c98d87c9e69e3ec89652f9,914115aafbd1441ad163af8c1043abfe4c2fa8543eebc41c66d5d857acf16e1c606acbe50423bbbdcbe7e4f04fb1c410269627c9431e9fe5365a63e3c65a5ce75bf8eab51032fa51799cd81d7b0e3167363c9a49c31ce7492c794906870ea9eb6cf2763ca78ed1a359d674a9c39e5b0139986d23df9c1863a389da966bb466dc3d1cd079699634479a94f141f6143beb18962162bf6146da0f270c34196bd8668787965af4d504b83465be9e7067a71f986b4c961963a71cdbe1e9629563c6d878690b65254b99e29e0e52cda0f1a79096849a995c433cb5b67485782ef058e4b663c9a74c7bcf5c65c98d871c97996ac9e69e3e14baf018c89652f98dccc48fd193694d10bc4925c7ad2bccc6c3e61967299a85825c3977c998dc30f0744ff333387370f52dc5290e52a727878c1fc3d816a49c6af306936c3f2d9f304e1863970f60506bc0c6da89c1e36bc30f24dbc8d8cd029f1539e3d0fe96347748769868f0279f904e9b469a7e29d30d97cbb43e3dc9c6ed039e9c34a1d8bd3892fbf42be6349e605862bc673636e5af6a5b840f2612e9c33eb50c67cd694ac6341c0e6f960fab48a6b9663724b43a69ef45784f8c4af615af494963cc7a7695af318d4870f9a042ef060966b41da53cccb2c337262ed52d69e60b1e6b65cdb36d01e9b60dbe10fa9784721ce3834a5ec20c39954ba50f3ed0852759c33e1636f1e753,,,,0.0396885871887207,ipfs://QmVr31a241UABimjTVcPJEhmd6XQsUbfnp4hBLzNSnCaj9,0.024901151657104492
https://pixel-genetics.com/api/egg/1,timeout_or_conn_err: Cannot connect to host pixel-genetics.com:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
https://gnfd-testnet-sp-2.bnbchain.org/view/greenfield/metadata.json,,503,text/html,False,,,,,,,,other content/parsing failed,,4.289597988128662,,
http://localhost:5000/api/sbt/metadata/0xE88aa827630cf2698A9f381dABceCc54cDDe77FC,"timeout_or_conn_err: Cannot connect to host localhost:5000 ssl:default [Multiple exceptions: [Errno 111] Connect call failed ('::1', 5000, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 5000)]",,,,,,,,,,,,,,,
http://localhost:5000/api/sbt/metadata/0x328Ee57a6bdd069FbfE1500ce603246eF1C5099D,"timeout_or_conn_err: Cannot connect to host localhost:5000 ssl:default [Multiple exceptions: [Errno 111] Connect call failed ('::1', 5000, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 5000)]",,,,,,,,,,,,,,,
http://localhost:5000/sbt/sbt.json,"timeout_or_conn_err: Cannot connect to host localhost:5000 ssl:default [Multiple exceptions: [Errno 111] Connect call failed ('::1', 5000, 0, 0), [Errno 111] Connect call failed ('127.0.0.1', 5000)]",,,,,,,,,,,,,,,
bafybeifufwlabuymdidsrfqy7ndtpmhn3lvf5pcrewlcn3hye7p7k4ehci/commun.json,bafybeifufwlabuymdidsrfqy7ndtpmhn3lvf5pcrewlcn3hye7p7k4ehci/commun.json,,,,,,,,,,,,,,,
https://readon-api.readon.me/v1/ctt/204768/562,,522,,False,,,,,,,,other content/parsing failed,,20.096298456192017,,
ipfs://bafkreiaip2po7rphjlhfti6tng6qwp6ofj42qsjdqvfi4lgzs4nzn7jo2i,,200,application/json,True,True,True,True,200,8378d9871e97767b3e971478e1d86f85a7f16d992b4d5b5621e147613f27319871d0ae6766d899328e9e7296b2a619898f3acef1ca58c5d3ccd999269d27699c566f512eeddba6626356ac5362ecc9893da236d9399c3666937ccb268e264da9a4d9e50479b727193805d999a2598c8212544999863052b24db6b246bd9899f0,8378d987a63952491e97767bd85724af3e971478490bb0b6e1d96fa5642e5372a7f16d9919b0cb222f4d5f5633c08acb21e1476976d207d83f2731981d3266ca71d0ae6739ce6e6366d899326619d9268e9e72964766e9c3b2a6198992c721998f3acef18c992464ce58e5d319cdb6b1ccd99b66226d26dd9f27699cce26d375566f516ed986931beddba6626998ca5963d6ac5322719a3762ecd989b26ec84c3da236d99998c73a399cb666699db266937ccb266267218c8ea64dad14736d8ea5d9e584ac93268279b72719ca6727333885d9b972673463a6d98c8a799b38d9125449999ee65a49863252b31346ca614db6b246511cde64bd9899f4ce4cd93659e536e39b3cca66865b444733b8ca96cc99666734c9c9964a38e1499d31e58c2d2aca6c6333266469a48fc969a724eba0da6719eda33dd133c32c6e69cb3b3066198d966576137134eece39b097b09959e692591aa5989a92519732c6e89bdc1e5754d7915ec74c8b18f3471956c9f78d34b322ca5cca2d85a730e31aac646a64a33267450f4deb4e196cdda74cc971aad9c8cc61167553646547b8d3b324ccb557cd198eeccebc51f59e4ccd98f3b4d298eb998df2655e1ad3866766631a1442959222c8b9a884aa44bb738da3319b71e3466667533339ab1a2ae7327766697e8a3bce19a63247c0f8c999998b1ad349b6246632665891de515c264364cd6c,,,,0.029471874237060547,http://127.0.0.1:8080/ipfs/bafybeih4paje7mh4wxg4qm4cxnmkp7cp4tsoflzbcjh4xfmmsvsanm4nci,0.048798561096191406
https://api.rebate.fun/sbt/sbt.json,,404,application/json; charset=utf-8,False,True,,False,,,,,,"['success', 'message']",0.356356143951416,,
https://gateway.pinata.cloud/ipfs/bafybeiacheprbwtellrewdvlfl4gvbltybxd7fbfquvkjjtsokx7wqcoqm/0.json,,200,application/json,True,True,True,True,200,e4c5a5261987a58db737cdb67448f332c97a72596e7a58e31e1edcf3a6dcc70bc3e5a58e63a1e7241e63259969b2c8e7c0c69e79199e9e4c9e9e1c6c676b39b06930c6b23c73361a9b51730cc64868c9719e4961c9e4ce436db1b39b9a71a334361f272cc986262c6564ce193c38ccb3324e98f3c193326c8c2676346dbca596,e4c5a5268f86348e1987a58d9a65b4e2b737cdb671b993f57448f33235b8cb1cc97a72598c66db3d6e7a58e36cdb4a631e1edcf3734b2663a6dcc70b4373314dc3e5a58e531ca98e63a1e7249b0ca5b31e6325b9ccec76fb69b2c9e725bc788cc0c69e793c319665199e9e4c3d339bb09e9e3c6c92d36992676b39b0d2c58e726938c6b270c784483c73361a38cce4cf9b59730ccb3c9b8dc64868c9c30f319b719e4961c7187130c9e4ce434e736c646db1b39b39e7cc629a71a334b4cde173361f272cb65cd183c986262c8d92318d65e4ce192737a78c3cb8ccb35933e4e6324e98f3bce8661bc193326ce2cc9a1d8c267634c8c718396dbca59618c38c6661c9cda31331e3c63360d9c9a7b661f29e3368cb653138d1ccc6324c6cce1949c98db326cb4c9b2724cdcf331b19678e33393d9b33b1c76ee6327c8c3122583cd826126cac4f70999c81ce2cce69b3cd31ccb3996db4e1a43338d9f23991ccf64c76ce7334e58e72ccb33331966dc659633658ccc65a331938c9ccca4996130c3276476619b69da66763325b079d2cf3cc98f333224d6cf318b333b24c4e581d7329cdce5c309b24c9e1accc3cf131862673260cb333639b1dccccb33324ce71cc9c33332ce66cc19626934cd2cd34ccb3939ccce3339b3ce29e6cf2b1934922663c30d9b6ce665b8d8cc339c33c96797ce7130f89a69ca498db299e64873196,,,,0.03959059715270996,http://127.0.0.1:8080/ipfs/bafybeiasxgajqq3ef377fumun5arwauztifhbuiyxvfuqpthkhmvsgwcqe/0.png,0.08714151382446289
https://api.avengersnft.com/api/v1/nft/anft/metadata/2787.json,timeout_or_conn_err: ,,,,,,,,,,,,,,,
https://api.rebate.fun/api/sbt/metadata/,,404,application/json; charset=utf-8,False,True,,False,,,,,,"['success', 'message']",0.32403063774108887,,
ipfs://QmUZVD6SkgS1shydnn95xuPmV3uLKmawrT1YbSFxUFLrEq/metadata.json,,200,application/json,True,True,True,True,200,b24bb49e30f96b432f18343ccb86cb43c3a6cdb1cba6dbf0cbe1f124cd9370ec4c9f2cd3cc982c1bce1e4e1e4f3b27863474b365ce79b2fbce58f060ccbce468cc61c63e70e0d3b633e709633367cca5dcf08e930e87833262676d0786660c9d3c25cc9a7398731e33963665332d6c7031b05a5931933169cccf3871ccdc1c91,b24fb49e2e62f83b30f96b43e4a707922f18343c18d0782dcb86cb4395ad2b5ac3a6cdb1925894b1cba6dbf0a52dea5acbe1f124d2d93787cd9370ec691b32654c9f2cd337a72d1acc982c1b4b564db5ce1e4e1e2db6c3784f3b27864bc1a5243474b365e0c3d2d4ce79b2f382e92c8bce58f060b60cd2cdccbce46870dd2db2cc61c63e29d69e3770e0d3365e3b4b2633e70963cf36c2cd3367cca5c36c49c19cf08e1363c1fcf20e8783327c99c27d62676d070c78272c86660c9d2db27c8d3c25cc9a370738b67398731e6a5f0ba3339636652de99707332d6c7096a1e4df31b05a597a5e44e031933169736c5ccbcccf3861a424f836cc9c1c91d237917c9b19e1f1db625f8673317341cdad630f338713658794e1bb330db1a653cac79033187bc62d694b5bcd98c7860c9dad0ccc99c9370c9234f18e181b1e3e0f1e593b2671e6386f2d2b79e0cc4d3c74b4a5339cce19e679f2e6e34db43c72787362ce6678666c6dcd2dcc73cec0e9c8c094cc99cdb9c3a4cb9236197b1ce347c32f8c6c62c67363cda54ce6e48d0db6865034e74e59999f6459326736309f8e2e0dce647c670cc60c96cc30ce43bc6f8c7ace33c4b199b25cc966673c39931b396d324e3af0f33938e431a7b19e23c438d839927b0f609cf1d8ccc33670d719e32ecc5cb0318f3867266331db83c264e07263b6d1933c66ccc118cf3c2d86c39b8d,,,,1.4345831871032715,http://127.0.0.1:8080/ipfs/Qme9swrQXPC6BTtgQJZEZ65yWoXoS8VdxRxy4xnWVXTh1A/nft.jpg,5.040937900543213
ipfs://QmZ7AoPr2ouVPZQn39rLC513z7vQQRk8fPt8sP3NV9wHSh/2510,,200,application/json,True,True,True,True,200,c3e03a81b01fd57ed20f694a677296b13db412cf3fe9857e37f635b5cd263a5972cacce498fdc9b63739b35b2f865e8999ce6e20c0fb915ac27dc1ff984a6c847692fe0931837b19c8c9c54ae27d88a48d7632bd5a2961563625d9c66992964939c26e21277980bd5e2d01d6277d80be39c26ea149927649362499c65a296156,c3e03a815f0b497cb01fd57ea3fc028fd20f694a5be82165477296b16d19fc663db412cf3486de923fe9857ec654fec037f635b5b883bed0cd363a595992f9b272cacce4ef6d046998fdc9b6c6bd239e3739b35b22189ee72f865e897d80fec099ce6e20d9667819c0fb915aa2ff013ec27dc1ff46b90166984a6c84596a618d7692fe09bda15c4231837b197986be38c8c9c54a86664199e27d88a464bb806e8d7632bd195aa8b55a2961569af96d6e3625d9c66699b6c66d929649bd26d99b39c26e2159467e99277980bfc6199ee45e2d01d6a0b965c6277d80be865996e639c26ea159469e1949927649bd26591b3624d9c66699b6c65a29615692f9456e8d7a2239115aa9b5c37c88a564fb807dc8d9c54a8667413bf1837b5a798638197696fe097da11c6a9d4a6c844d4a619dc27d81b746390167c0bd915ea2bf013e99ca6e38d96678192f867e817d82fed02728935b2b509ee598fdc1f6c63d278e728fc4a682ed06698d223a593992f9b62df636a5b886fe983de985f68646bed03da4914b24a6df92563296a17d19fc66974b6b4a5b482065c01fc55e83fd006fc8fdc47e827e61bf43e42bc254835d6827f096b5a513ded6bc8d694e5ae62399c24bcd52cb79016dc0167a8139eb003fc899ca49466e41bb36c985b6a64d966d3d352333909aff866f027659b9c2dc60c0c6cea46de76019d0d921b6826e011f,,,,0.2943885326385498,http://127.0.0.1:8080/ipfs/QmafN3nw3T2eHr6L1BRrQW45fEDHp1aCfeqBRspC2SD6zD,5.028680324554443
https://api.cryptoblades.io/nfts/view/bnb/cb-shield/6141,timeout_or_conn_err: Cannot connect to host api.cryptoblades.io:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
https://api.lulumart.xyz/v1/collectible/metadata/10871215192/0,timeout_or_conn_err: Cannot connect to host api.lulumart.xyz:443 ssl:default [Name or service not known],,,,,,,,,,,,,,,
ipfs://PANDA/preacher.json,,400,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,0.02037525177001953,,
ipfs://QmYVJQ5wgL6NWJp6HLRQqGDEVQSoEnyU1aiwqvJGRbg357,,200,image/png,True,False,,,200,c8781f07f1fa2f863b87e0f80e07f0f8c46c38d3b1f80f0670f24727ce52f0f9b5a9bcd831ad66dace44d127c646992733391b06b1bb2e476d9324cb4f0598f0366cd932b66c4b0798d30e4d639334c94f24b1f39964cb9231a6598ece12672d3ecbe5ad98c998d8cd343a564b36378e98d285ac94c9c9f986097b13cd37364d,c8781f07cf0fb0f9f1fa2f86e60ff1723b87c07871f84e060e07f0f819f01f06c46c38d3be6999e6b1f80f06c659e0f970f2472766c36c33ce52f0f909a70ec6b5a1bcd8d9a696ec31ad66da36d2d16cce44d12716186703c64699276e6e3b8333391b04e8e4bc98b1bb264799b8cc9c6d9324cb39d3090e4f0598f0460f66c9366cd932472470ecb66c4b0738f1b5b098d30e4d98f0e591639334c9e64e59844f24b1f23f8fce4cb964c992799e364e31a6190ee51c31f3ce12672d88f9c63136cbe58d3861c97698c998d8b64665c7cd343a56c7060d214336368e67bd9b7898c285acd9b9b35694c9c9b93d99cda686097313365a4ccccd33364dc2667b7139c684cdc9663373c9303664c925b333c63973163693cc8c94c9c9b33c9964ef99c28de9d9b731c36336768e63649acccd351e56c07e4e1994c998d998e63b3636c9e36b3c49e31e663267264f20ccd92326491ce1c738d9b164ce13319b266c667cf6931706ce6c631b34e70ee6d9c999930a64e1b8cd93b664cb0f60719e37666cd9324e4330796b27bcb8571e60c629b364cb30d9e4ce399a6e4f98ec8d38331c9b0ce36c9b38ce63913e7f271e87cec1e1f31ce624b3318c74d9e7986671999e3678cd9bd27e99b662661c67130eccb1cf8ef3392696ccd98f8bb36469f492cd26639c6630ed3f83707c4f18e7873187707499912736c8dc27878cd3b638,,,,0.0465238094329834,ipfs://QmYVJQ5wgL6NWJp6HLRQqGDEVQSoEnyU1aiwqvJGRbg357,0.020515918731689453
https://lime-decent-gull-448.mypinata.cloud/ipfs/bafkreigo2wue5qxvsj5if7hge73tdc3lvfaijrgqzs3qyw2akurc2oar5m,,200,image/jpeg,True,False,,,200,b39f6d89c10192787ce219e6c91c6480077fcc771e318eeb7bc41140a0fedafbb209e7104bfe1b1c2759a39efa935fdc430db086b0df6659c02e26cf1fc27cc1c0201cf31f0f79a361b49a71f41f86380660df66cd8fd61c4a71c3869eb8a0d84337dae736787dd94f066986f1ce1c180fc70ef7e8f71661012309d73ce1e8a9,b39f6d899f7dc31cc101927841389b6c7ce219e6d204834ec91c6480e73ce1af077fcc775e7abfd61e318eebc40461ae7b401140185e7099a0fedafbade729d1b209e710f883369b4bfe1b1c6ddb28632759239e4087dedefa935fdc71c04c58430db0863dc30cb1b0df6659609b776ac02e26cf19d7aa331fc27cc1066d8123c0201cf35a66d9d81f0f79a3b64199ef61b49a71cecc9000f41f8638c4b9f2ec0660df66cf126fdbcd8fd61c61b14c114a71c386799687099eb8a0d861bcebfe4337dae779fe453d36787dd9b044db004f0669861a4c319df1ce1c182cfd936c0fc70ef78e9b3400e8f7166186510965012309d78e99d4cf3ce1e8a9ef77ef2cf638d59ac970c67133cd4e28e1becc1b01cc367fdb00f79bc35e77edb77ccbb67db1cb980a0c618eb86281538740b964707259ae79af3dc7897f8c3de79f30cdd6d76c6185310481f10a00ce10ab08d34314e19231cdf6e9cc287319fb486b143a47f99a14f2a63997e0b2272845310a78c32004cdf2fbbea30d1feaffb3450a6598fcd741b2dea4899de7a9a73689675ffe08914828c039b24a3135d9e4de71667f23de798e19e4c609d1ec0278d23cadd09bc75c378e011989de4418c384df3dd0646964fff70a232f7237dc922ac1738035982cb8e1fdc026ff965320df1a7dfb0d8265b79eb1b8b198e1fbed396636db6d2610481126a670804dfa6c63cf,,,,5.057474851608276,https://lime-decent-gull-448.mypinata.cloud/ipfs/bafkreigo2wue5qxvsj5if7hge73tdc3lvfaijrgqzs3qyw2akurc2oar5m,0.02997112274169922
https://dreamtoearnapp.com/glowing_pillow.png,,200,image/png,False,False,,,200,cfa5081ec72db21be85af7e038df0fe092ed485f61e0f0bfcb42b748c6070f80e5af43c5987ab43be690ec1e392d72c0907ac0f02797814fcb871f87ce5a5fa1ac3ca05899cde05ee670d6e9393c87e039c34bd763b3f80f198c3d3a3e4a13f8291cf0f5c78c6a0a6633cbc29930e5f732432e1f31b38692698c3078e64e3a7a,cfa5081e8f0fd00fc72db25b0c92cc26e85af7e078702fc038df0fe0f23a1be192ed485fa5e3503f61e0f0bf0361f01fcb42b7495f962fd2c6070f803e0e0fc1e5af43d5bc7a44ad987ab43bc1f0f82fe690ec1e43e5ba5a392d7ac02f3307b0907ac0f0fd2a17a92797814ff01ea903cb871f8702956a17ce5a5fa183e856bdbc3ca058a94ad5e099cde05e7e07a050e670d6e956a54a95393c87e0e1fa1daf39c34bd7ab5ab55a63b3f80fde85ea54198c3d3a55add2e03e4a13f8295a95ea291cf0f52a548b4fc78c6a0af6ad4a956633cbc2f56a54a89930e5f70a54a57a32432e1f42b52ad731b38692bd2a52a5698c30783e50b568e64e3a7a5295295e1b918787e02f5297924f59e1ef5a95a9673278da4fb4ab58cc30e78785a55ad138e643e1681ad42d339f96383e1cac0e430ce70c35ed0ad62c738961c86ad7bcbcc59cb8f216b50b72c6798e25a57a418372f8c3c3fb42b59e6d2694d29ea5feefb7672f3d093c4267999663cb781e81b231e934f0bc83cc987199cf3c27e95f98cd863bc342ff3961866598f0dc27a0e79cf8c50c2f00f2c636661bc78bdc599863036eb1b4bfca38e5986318361fe5e7933398420bd037ce11999e14e878169ce7cc338c782ff0938f31d8e30583e9e30ccce711a6d00f2c71a669863a9f851cd31886f3814bf8c3ce636638d3701e43193339ce3e3c07ce319da6514f2e61,,,,5.093533039093018,https://dreamtoearnapp.com/glowing_pillow.png,0.11178803443908691
https://chronosartenode.com/nft/1,,200,text/html; charset=utf-8,False,,,,,,,,other content/parsing failed,,5.145448207855225,,
https://app.api.30sec.net/v1/finance/Nft/The20thCenturyChairEnthusiast/305,"timeout_or_conn_err: Cannot connect to host app.api.30sec.net:443 ssl:True [SSLCertVerificationError: (1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1081)')]",,,,,,,,,,,,,,,
ipfs://land/1,,400,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,0.018296241760253906,,
ipfs://bafkreif67mv6v7uhghst5qsjb7m3qvup7e3wj34j3iztg4f3lyburxnesy1,,400,text/plain; charset=utf-8,True,,,,,,,,other content/parsing failed,,0.01943683624267578,,
https://gateway.pinata.cloud/ipfs/bafkreicdsf2engqocxuxiw5jzb7ikl6563eslio553noku75zxoqafbjje,,200,application/json,True,True,True,True,200,e6cc3c4ee4cb44b199331b191934b91f91ee47a06b943a4cce33e5b793624be07b8cbc4cb4e4c4f3cf1b4bd9cf1cb49c34e4db63c99b069d0cf4b5b336637b7bc19b86843cf1ba62c90b621f83b487a43e31386ac963c68533943588730e795b1e60cfb1c91b309c3264cf7336c4d933c99b338c3660f373c11be48e05d90fe0,e6cc3c4e24fa4ca6e4cb44b168d7ec9299331b19993393331934b91f9338132991ee47a05a45b0496b943a4ca5aa5aecce33e5b75a40a52293624be05805c25d7b8cbc4ca76c9eccb4e4c4f358d8ac99cf1b4bd9b4b7cb13cf1cb49c875bbda034e4db6359ba59edc99b069da721b2d30cf4b5b318da653636637b7b59b46e26c19b8684a607b0c43cf13a6258da75adc90b621fa4a5aed283b487a4ee5acadc3e31386a59cc3da9c963c685a7a19ad933943588585a421b730e595b19b4a5261e60cfb1a7b35a76c91b309c5a4e37613264cf7325a5a4ee36c4d933a47a4a46c99b338c5a46a5a53660f373a4e5185ac11b648e4e58dec905d90fe04d9d85bf3cc33063c9f29932c99e46cc864f1ae126f838f3f899273ecc1bd87fcb9165b61bf4c7c9a7325ae2d11f30b19846a7353e64cfdb27b124ca8f319837e33a5ac7d11f31bc1a64e52d32e4cf7324ecccdac91b991e6a4a5b0d8e7093e4673da5bf3666f867c84cdad2c39c8f4e14c9932534d93322489d24daec03624cc9935ad326f486cda5b387a5e41b38b35a5c66122cf0e748a5b302edb58a668cdb666d82e11b4cd93a06ea3e0ef18cf325b984cdc91b6c0b664e5f1e33e667d938e7acd9b606d99330c0d9c1cb318b73661dd33e937e14a4d9d4acc17b64cb430e43db331be4993324fd9335900b178c599c78c66b64bb63c733833db66dcc8d99e46ca0,,,,0.026679277420043945,http://127.0.0.1:8080/ipfs/bafkreif67mv6v7uhghst5qsjb7m3qvup7e3wj34j3iztg4f3lyburxnesy,0.032984018325805664
